Fecha,Positivos,Neutrales,Negativos,Twitt_del_dia
2018-11-29,20,10,40,El Seremi @alex_meeder junto al alcalde de #Futaleufú Fernando Grandon @MuniFutaleufu el Director del… https://t.co/3qTHJGS5s8
